1.44e-09	0.0673472	0.248575	;
1.45e-09	0.0677517	0.25162	;
1.46e-09	0.0681418	0.254673	;
1.47e-09	0.0685481	0.25776	;
1.48e-09	0.0689815	0.260849	;
1.49e-09	0.0694134	0.263893	;
1.5e-09	0.0697992	0.266893	;
1.51e-09	0.0701354	0.269878	;
1.52e-09	0.0704733	0.272863	;
1.53e-09	0.0708549	0.275839	;
1.54e-09	0.0712516	0.278806	;
1.55e-09	0.0716029	0.281764	;
1.56e-09	0.0719048	0.284697	;
1.57e-09	0.0722141	0.287591	;
1.58e-09	0.0725599	0.290469	;
1.59e-09	0.072903	0.293368	;
1.6e-09	0.0732048	0.296276	;
1.61e-09	0.0734883	0.299139	;
1.62e-09	0.0737917	0.301947	;
1.63e-09	0.0741013	0.30476	;
1.64e-09	0.0743822	0.30761	;
1.65e-09	0.0746457	0.310444	;
1.66e-09	0.0749273	0.313213	;
1.67e-09	0.0752177	0.315959	;
1.68e-09	0.0754774	0.318742	;
1.69e-09	0.0757114	0.321531	;
1.7e-09	0.0759642	0.324259	;
1.71e-09	0.0762391	0.326948	;
1.72e-09	0.0764902	0.329673	;
1.73e-09	0.0767051	0.33242	;
1.74e-09	0.076927	0.335107	;
1.75e-09	0.0771761	0.337736	;
1.76e-09	0.0774153	0.340398	;
1.77e-09	0.0776209	0.343107	;
1.78e-09	0.0778243	0.345766	;
1.79e-09	0.0780488	0.34834	;
1.8e-09	0.0782667	0.350931	;
1.81e-09	0.0784578	0.353592	;
1.82e-09	0.0786501	0.356227	;
1.83e-09	0.0788618	0.358763	;
1.84e-09	0.0790609	0.361288	;
1.85e-09	0.0792292	0.363889	;
1.86e-09	0.0794045	0.366492	;
1.87e-09	0.0796098	0.368999	;
1.88e-09	0.0798013	0.371473	;
1.89e-09	0.0799489	0.374015	;
1.9e-09	0.0800991	0.376573	;
1.91e-09	0.0802928	0.379046	;
1.92e-09	0.0804837	0.381481	;
1.93e-09	0.080621	0.383975	;
1.94e-09	0.0807465	0.386485	;
1.95e-09	0.0809195	0.388914	;
1.96e-09	0.0811064	0.391309	;
1.97e-09	0.0812428	0.393766	;
1.98e-09	0.0813527	0.396236	;
1.99e-09	0.0815012	0.398615	;
2e-09	0.0816744	0.400963	;
2.01e-09	0.0818114	0.403387	;
2.02e-09	0.0819176	0.405826	;
2.03e-09	0.0820458	0.408158	;
2.04e-09	0.0821963	0.410453	;
2.05e-09	0.0823283	0.412841	;
2.06e-09	0.0824391	0.415253	;
2.07e-09	0.0825559	0.417547	;
2.08e-09	0.0826799	0.419788	;
2.09e-09	0.0827988	0.422132	;
2.1e-09	0.0829165	0.424519	;
2.11e-09	0.0830311	0.426782	;
2.12e-09	0.0831304	0.428975	;
2.13e-09	0.0832296	0.43127	;
2.14e-09	0.0833516	0.433625	;
2.15e-09	0.0834701	0.435865	;
2.16e-09	0.0835499	0.438019	;
2.17e-09	0.0836268	0.440261	;
2.18e-09	0.0837483	0.442577	;
2.19e-09	0.0838722	0.444797	;
2.2e-09	0.0839393	0.44692	;
2.21e-09	0.0839953	0.44911	;
2.22e-09	0.0841107	0.451382	;
2.23e-09	0.0842383	0.453581	;
2.24e-09	0.0842987	0.45568	;
2.25e-09	0.0843379	0.457821	;
2.26e-09	0.0844427	0.460044	;
2.27e-09	0.0845701	0.462221	;
2.28e-09	0.0846286	0.4643	;
2.29e-09	0.0846562	0.466397	;
2.3e-09	0.0847471	0.46857	;
2.31e-09	0.0848697	0.470721	;
2.32e-09	0.0849297	0.472784	;
2.33e-09	0.084951	0.474841	;
2.34e-09	0.085026	0.476965	;
2.35e-09	0.08514	0.479087	;
2.36e-09	0.0852037	0.481133	;
2.37e-09	0.0852226	0.483156	;
2.38e-09	0.0852809	0.485232	;
2.39e-09	0.0853838	0.487322	;
2.4e-09	0.0854526	0.489351	;
2.41e-09	0.0854719	0.491344	;
2.42e-09	0.0855139	0.493374	;
2.43e-09	0.085605	0.49543	;
2.44e-09	0.0856794	0.49744	;
2.45e-09	0.0857003	0.499406	;
2.46e-09	0.0857272	0.501394	;
2.47e-09	0.085807	0.503413	;
2.48e-09	0.0858866	0.505404	;
2.49e-09	0.0859094	0.507346	;
2.5e-09	0.0859229	0.509292	;
2.51e-09	0.0859922	0.511275	;
2.52e-09	0.086075	0.513246	;
2.53e-09	0.0860988	0.515164	;
2.54e-09	0.0861006	0.517071	;
2.55e-09	0.0861595	0.519017	;
2.56e-09	0.086243	0.520967	;
2.57e-09	0.0862665	0.52286	;
2.58e-09	0.0862579	0.52473	;
2.59e-09	0.0863066	0.526641	;
2.6e-09	0.0863884	0.528568	;
2.61e-09	0.0864106	0.530436	;
2.62e-09	0.0863934	0.532269	;
2.63e-09	0.0864321	0.534147	;
2.64e-09	0.0865103	0.536049	;
2.65e-09	0.0865308	0.53789	;
2.66e-09	0.086506	0.53969	;
2.67e-09	0.0865345	0.541535	;
2.68e-09	0.0866076	0.543409	;
2.69e-09	0.0866254	0.545224	;
2.7e-09	0.0865931	0.546992	;
2.71e-09	0.0866114	0.548804	;
2.72e-09	0.0866783	0.55065	;
2.73e-09	0.0866926	0.552438	;
2.74e-09	0.0866533	0.554174	;
2.75e-09	0.0866619	0.555953	;
2.76e-09	0.0867223	0.557769	;
2.77e-09	0.0867325	0.55953	;
2.78e-09	0.0866867	0.561237	;
2.79e-09	0.0866868	0.562983	;
2.8e-09	0.0867406	0.56477	;
2.81e-09	0.0867463	0.566504	;
2.82e-09	0.0866948	0.568181	;
2.83e-09	0.0866879	0.569896	;
2.84e-09	0.0867359	0.571656	;
2.85e-09	0.0867373	0.573363	;
2.86e-09	0.0866821	0.575013	;
2.87e-09	0.0866717	0.576702	;
2.88e-09	0.086716	0.578437	;
2.89e-09	0.0867153	0.58012	;
2.9e-09	0.0866608	0.581747	;
2.91e-09	0.0866515	0.583415	;
2.92e-09	0.0866951	0.585128	;
2.93e-09	0.0866948	0.586789	;
2.94e-09	0.0866443	0.588398	;
2.95e-09	0.0866384	0.590048	;
2.96e-09	0.0866807	0.591738	;
2.97e-09	0.0866787	0.593375	;
2.98e-09	0.0866301	0.594964	;
2.99e-09	0.0866227	0.596591	;
3e-09	0.0866553	0.598249	;
3.01e-09	0.0866428	0.599855	;
3.02e-09	0.0865874	0.601415	;
3.03e-09	0.0865684	0.603008	;
3.04e-09	0.0865812	0.604625	;
3.05e-09	0.0865515	0.606192	;
3.06e-09	0.0864854	0.607719	;
3.07e-09	0.0864525	0.609276	;
3.08e-09	0.0864469	0.610853	;
3.09e-09	0.0864059	0.612388	;
3.1e-09	0.086337	0.613892	;
3.11e-09	0.0862986	0.615422	;
3.12e-09	0.0862845	0.61697	;
3.13e-09	0.086242	0.618483	;
3.14e-09	0.086177	0.61997	;
3.15e-09	0.0861365	0.621477	;
3.16e-09	0.0861152	0.622998	;
3.17e-09	0.0860702	0.624487	;
3.18e-09	0.0860051	0.625954	;
3.19e-09	0.0859578	0.627434	;
3.2e-09	0.0859261	0.628923	;
3.21e-09	0.0858767	0.630389	;
3.22e-09	0.0858102	0.631833	;
3.23e-09	0.0857562	0.633287	;
3.24e-09	0.0857167	0.634748	;
3.25e-09	0.0856659	0.636192	;
3.26e-09	0.0855994	0.637617	;
3.27e-09	0.08554	0.639045	;
3.28e-09	0.0854945	0.640481	;
3.29e-09	0.0854425	0.641904	;
3.3e-09	0.0853744	0.643308	;
3.31e-09	0.0853088	0.644709	;
3.32e-09	0.0852579	0.64612	;
3.33e-09	0.0852042	0.647523	;
3.34e-09	0.0851329	0.648904	;
3.35e-09	0.0850613	0.65028	;
3.36e-09	0.0850061	0.651667	;
3.37e-09	0.08495	0.653048	;
3.38e-09	0.0848752	0.654406	;
3.39e-09	0.0847996	0.655759	;
3.4e-09	0.084742	0.657125	;
3.41e-09	0.0846835	0.658485	;
3.42e-09	0.0846051	0.65982	;
3.43e-09	0.084526	0.661151	;
3.44e-09	0.0844647	0.662495	;
3.45e-09	0.0844014	0.663831	;
3.46e-09	0.0843187	0.665143	;
3.47e-09	0.0842374	0.666453	;
3.48e-09	0.0841736	0.667776	;
3.49e-09	0.0841067	0.66909	;
3.5e-09	0.084022	0.670382	;
3.51e-09	0.0839394	0.671672	;
3.52e-09	0.0838713	0.672972	;
3.53e-09	0.0837985	0.674262	;
3.54e-09	0.083711	0.675533	;
3.55e-09	0.0836267	0.676803	;
3.56e-09	0.0835545	0.678081	;
3.57e-09	0.0834785	0.67935	;
3.58e-09	0.0833909	0.680603	;
3.59e-09	0.083305	0.681854	;
3.6e-09	0.0832276	0.683109	;
3.61e-09	0.083147	0.684355	;
3.62e-09	0.0830575	0.685589	;
3.63e-09	0.0829691	0.686819	;
3.64e-09	0.0828876	0.688052	;
3.65e-09	0.0828054	0.68928	;
3.66e-09	0.0827158	0.690496	;
3.67e-09	0.0826244	0.691706	;
3.68e-09	0.0825381	0.692917	;
3.69e-09	0.0824529	0.694124	;
3.7e-09	0.0823612	0.695321	;
3.71e-09	0.0822669	0.696511	;
3.72e-09	0.0821782	0.697702	;
3.73e-09	0.0820921	0.698891	;
3.74e-09	0.0819988	0.700069	;
3.75e-09	0.0819008	0.701238	;
3.76e-09	0.0818087	0.702409	;
3.77e-09	0.08172	0.703579	;
3.78e-09	0.0816242	0.704738	;
3.79e-09	0.0815245	0.705889	;
3.8e-09	0.0814313	0.707042	;
3.81e-09	0.0813407	0.708194	;
3.82e-09	0.0812418	0.709333	;
3.83e-09	0.0811393	0.710464	;
3.84e-09	0.0810438	0.711599	;
3.85e-09	0.0809504	0.712731	;
3.86e-09	0.0808498	0.713852	;
3.87e-09	0.0807469	0.714967	;
3.88e-09	0.0806496	0.716083	;
3.89e-09	0.0805525	0.717195	;
3.9e-09	0.0804493	0.718298	;
3.91e-09	0.0803452	0.719395	;
3.92e-09	0.0802456	0.720493	;
3.93e-09	0.0801464	0.721588	;
3.94e-09	0.0800426	0.722673	;
3.95e-09	0.0799371	0.723753	;
3.96e-09	0.0798341	0.724832	;
3.97e-09	0.0797319	0.725908	;
3.98e-09	0.0796271	0.726977	;
3.99e-09	0.0795205	0.72804	;
4e-09	0.0794156	0.729102	;
4.01e-09	0.0793119	0.73016	;
4.02e-09	0.0792056	0.731212	;
4.03e-09	0.0790964	0.732258	;
4.04e-09	0.0789889	0.733301	;
4.05e-09	0.0788842	0.734343	;
4.06e-09	0.0787771	0.735379	;
4.07e-09	0.0786663	0.736408	;
4.08e-09	0.078557	0.737434	;
4.09e-09	0.0784503	0.738459	;
4.1e-09	0.078341	0.739478	;
4.11e-09	0.0782286	0.740489	;
4.12e-09	0.0781187	0.7415	;
4.13e-09	0.0780109	0.742509	;
4.14e-09	0.0778996	0.743511	;
4.15e-09	0.0777855	0.744506	;
4.16e-09	0.077674	0.7455	;
4.17e-09	0.0775643	0.746493	;
4.18e-09	0.0774518	0.747479	;
4.19e-09	0.0773373	0.748459	;
4.2e-09	0.0772245	0.749437	;
4.21e-09	0.0771123	0.750413	;
4.22e-09	0.0769982	0.751382	;
4.23e-09	0.076883	0.752348	;
4.24e-09	0.076769	0.75331	;
4.25e-09	0.0766554	0.75427	;
4.26e-09	0.0765404	0.755224	;
4.27e-09	0.0764238	0.756174	;
4.28e-09	0.0763078	0.75712	;
4.29e-09	0.076193	0.758065	;
4.3e-09	0.0760775	0.759004	;
4.31e-09	0.07596	0.759939	;
4.32e-09	0.0758423	0.76087	;
4.33e-09	0.0757261	0.761799	;
4.34e-09	0.0756095	0.762723	;
4.35e-09	0.0754908	0.763643	;
4.36e-09	0.0753723	0.764559	;
4.37e-09	0.0752553	0.765473	;
4.38e-09	0.0751374	0.766383	;
4.39e-09	0.0750172	0.767287	;
4.4e-09	0.0748978	0.768189	;
4.41e-09	0.07478	0.769089	;
4.42e-09	0.074661	0.769984	;
4.43e-09	0.07454	0.770874	;
4.44e-09	0.0744197	0.771761	;
4.45e-09	0.0743005	0.772646	;
4.46e-09	0.0741803	0.773526	;
4.47e-09	0.0740589	0.774402	;
4.48e-09	0.073938	0.775276	;
4.49e-09	0.0738175	0.776146	;
4.5e-09	0.0736962	0.777012	;
4.51e-09	0.0735742	0.777875	;
4.52e-09	0.0734524	0.778734	;
4.53e-09	0.0733309	0.77959	;
4.54e-09	0.0732091	0.780443	;
4.55e-09	0.0730864	0.781291	;
4.56e-09	0.0729633	0.782136	;
4.57e-09	0.072841	0.782979	;
4.58e-09	0.0727188	0.783819	;
4.59e-09	0.0725953	0.784654	;
4.6e-09	0.0724714	0.785485	;
4.61e-09	0.0723484	0.786314	;
4.62e-09	0.0722253	0.78714	;
4.63e-09	0.0721011	0.787962	;
4.64e-09	0.0719767	0.78878	;
4.65e-09	0.0718531	0.789596	;
4.66e-09	0.0717292	0.790408	;
4.67e-09	0.0716042	0.791217	;
4.68e-09	0.0714793	0.792022	;
4.69e-09	0.0713551	0.792825	;
4.7e-09	0.0712305	0.793625	;
4.71e-09	0.0711049	0.79442	;
4.72e-09	0.0709795	0.795213	;
4.73e-09	0.0708547	0.796003	;
4.74e-09	0.0707295	0.796789	;
4.75e-09	0.0706036	0.797572	;
4.76e-09	0.0704777	0.798352	;
4.77e-09	0.0703521	0.799129	;
4.78e-09	0.0702264	0.799904	;
4.79e-09	0.0701003	0.800674	;
4.8e-09	0.0699739	0.801442	;
4.81e-09	0.0698477	0.802207	;
4.82e-09	0.0697218	0.802969	;
4.83e-09	0.0695953	0.803727	;
4.84e-09	0.0694684	0.804482	;
4.85e-09	0.069342	0.805235	;
4.86e-09	0.0692158	0.805985	;
4.87e-09	0.0690889	0.806731	;
4.88e-09	0.0689617	0.807475	;
4.89e-09	0.0688351	0.808216	;
4.9e-09	0.0687085	0.808954	;
4.91e-09	0.0685811	0.809688	;
4.92e-09	0.0684537	0.81042	;
4.93e-09	0.0683267	0.811149	;
4.94e-09	0.0681996	0.811875	;
4.95e-09	0.068072	0.812598	;
4.96e-09	0.0679443	0.813317	;
4.97e-09	0.0678168	0.814035	;
4.98e-09	0.0676892	0.814749	;
4.99e-09	0.0675613	0.81546	;
5e-09	0.0674333	0.816169	;
5.01e-09	0.0673054	0.816875	;
5.02e-09	0.0671776	0.817578	;
5.03e-09	0.0670495	0.818278	;
5.04e-09	0.0669213	0.818975	;
5.05e-09	0.0667931	0.819669	;
5.06e-09	0.0666652	0.820361	;
5.07e-09	0.0665371	0.82105	;
5.08e-09	0.0664087	0.821736	;
5.09e-09	0.0662805	0.82242	;
5.1e-09	0.0661526	0.823101	;
5.11e-09	0.0660243	0.823779	;
5.12e-09	0.0658957	0.824454	;
5.13e-09	0.0657675	0.825127	;
5.14e-09	0.0656394	0.825797	;
5.15e-09	0.0655109	0.826464	;
5.16e-09	0.0653823	0.827129	;
5.17e-09	0.065254	0.827791	;
5.18e-09	0.0651257	0.828451	;
5.19e-09	0.0649971	0.829107	;
5.2e-09	0.0648686	0.829761	;
5.21e-09	0.0647402	0.830413	;
5.22e-09	0.0646119	0.831062	;
5.23e-09	0.0644834	0.831708	;
5.24e-09	0.0643549	0.832352	;
5.25e-09	0.0642264	0.832993	;
5.26e-09	0.0640981	0.833632	;
5.27e-09	0.0639697	0.834268	;
5.28e-09	0.0638411	0.834902	;
5.29e-09	0.0637126	0.835533	;
5.3e-09	0.0635843	0.836162	;
5.31e-09	0.063456	0.836788	;
5.32e-09	0.0633275	0.837411	;
5.33e-09	0.0631991	0.838032	;
5.34e-09	0.0630708	0.838651	;
5.35e-09	0.0629425	0.839267	;
5.36e-09	0.0628142	0.839881	;
5.37e-09	0.0626859	0.840493	;
5.38e-09	0.0625577	0.841102	;
5.39e-09	0.0624295	0.841708	;
5.4e-09	0.0623012	0.842312	;
5.41e-09	0.0621731	0.842914	;
5.42e-09	0.0620451	0.843513	;
5.43e-09	0.0619169	0.84411	;
5.44e-09	0.0617888	0.844705	;
5.45e-09	0.0616609	0.845297	;
5.46e-09	0.061533	0.845887	;
5.47e-09	0.0614051	0.846474	;
5.48e-09	0.0612771	0.847059	;
5.49e-09	0.0611492	0.847642	;
5.5e-09	0.0610216	0.848223	;
5.51e-09	0.060894	0.848801	;
5.52e-09	0.0607661	0.849377	;
5.53e-09	0.0606384	0.849951	;
5.54e-09	0.060511	0.850522	;
5.55e-09	0.0603836	0.851092	;
5.56e-09	0.0602561	0.851658	;
5.57e-09	0.0601286	0.852223	;
5.58e-09	0.0600013	0.852785	;
5.59e-09	0.0598742	0.853346	;
5.6e-09	0.059747	0.853904	;
5.61e-09	0.0596198	0.854459	;
5.62e-09	0.0594927	0.855013	;
5.63e-09	0.0593658	0.855564	;
5.64e-09	0.0592389	0.856114	;
5.65e-09	0.059112	0.856661	;
5.66e-09	0.0589852	0.857206	;
5.67e-09	0.0588585	0.857748	;
5.68e-09	0.058732	0.858289	;
5.69e-09	0.0586055	0.858828	;
5.7e-09	0.058479	0.859364	;
5.71e-09	0.0583527	0.859898	;
5.72e-09	0.0582264	0.86043	;
5.73e-09	0.0581004	0.86096	;
5.74e-09	0.0579747	0.861488	;
5.75e-09	0.0578493	0.862013	;
5.76e-09	0.0577243	0.862536	;
5.77e-09	0.0576004	0.863057	;
5.78e-09	0.0574778	0.863575	;
5.79e-09	0.057357	0.86409	;
5.8e-09	0.0572384	0.864601	;
5.81e-09	0.0571229	0.865107	;
5.82e-09	0.0570112	0.865609	;
5.83e-09	0.0569038	0.866102	;
5.84e-09	0.0568013	0.866584	;
5.85e-09	0.0567053	0.867048	;
5.86e-09	0.056619	0.867483	;
5.87e-09	0.0565479	0.867871	;
5.88e-09	0.0565012	0.868184	;
5.89e-09	0.0564921	0.868385	;
5.9e-09	0.0565374	0.868425	;
5.91e-09	0.0566529	0.868248	;
5.92e-09	0.0568487	0.867795	;
5.93e-09	0.0571227	0.867011	;
5.94e-09	0.0574548	0.865857	;
5.95e-09	0.0578043	0.864312	;
5.96e-09	0.0581125	0.862378	;
5.97e-09	0.0583119	0.860079	;
5.98e-09	0.0583391	0.857454	;
5.99e-09	0.0581479	0.854547	;
6e-09	0.0577172	0.851403	;
6.01e-09	0.0570521	0.848062	;
6.02e-09	0.056177	0.844567	;
6.03e-09	0.0551223	0.840959	;
6.04e-09	0.0539132	0.83728	;
6.05e-09	0.0525628	0.833566	;
6.06e-09	0.0510742	0.829826	;
6.07e-09	0.0494484	0.826038	;
6.08e-09	0.0476904	0.822143	;
6.09e-09	0.045807	0.818067	;
6.1e-09	0.0437959	0.81375	;
6.11e-09	0.0416332	0.809175	;
6.12e-09	0.0392737	0.804371	;
6.13e-09	0.0366716	0.799392	;
6.14e-09	0.0338156	0.794279	;
6.15e-09	0.0307563	0.789047	;
6.16e-09	0.0276049	0.783705	;
6.17e-09	0.024497	0.778297	;
6.18e-09	0.0215433	0.772933	;
6.19e-09	0.0187998	0.767758	;
6.2e-09	0.0162744	0.76289	;
6.21e-09	0.0139561	0.758352	;
6.22e-09	0.0118387	0.754069	;
6.23e-09	0.00992162	0.749938	;
6.24e-09	0.00819527	0.745904	;
6.25e-09	0.0066338	0.741994	;
6.26e-09	0.0052035	0.73826	;
6.27e-09	0.00387574	0.734712	;
6.28e-09	0.00262848	0.731282	;
6.29e-09	0.00143646	0.727871	;
6.3e-09	0.000267643	0.724421	;
6.31e-09	-0.000902105	0.720948	;
6.32e-09	-0.00206752	0.717511	;
6.33e-09	-0.00319019	0.714162	;
6.34e-09	-0.00422317	0.710916	;
6.35e-09	-0.00514668	0.707757	;
6.36e-09	-0.00598526	0.70466	;
6.37e-09	-0.00679275	0.701596	;
6.38e-09	-0.00761835	0.698536	;
6.39e-09	-0.00847844	0.695455	;
6.4e-09	-0.00934993	0.69236	;
6.41e-09	-0.0101863	0.68929	;
6.42e-09	-0.010948	0.686294	;
6.43e-09	-0.0116315	0.683384	;
6.44e-09	-0.0122773	0.680523	;
6.45e-09	-0.0129421	0.677651	;
6.46e-09	-0.0136523	0.674737	;
6.47e-09	-0.0143793	0.6718	;
6.48e-09	-0.0150651	0.668898	;
6.49e-09	-0.0156788	0.666076	;
6.5e-09	-0.0162452	0.663322	;
6.51e-09	-0.0168163	0.660578	;
6.52e-09	-0.0174196	0.657792	;
6.53e-09	-0.0180393	0.65497	;
6.54e-09	-0.0186396	0.652176	;
6.55e-09	-0.0191983	0.649457	;
6.56e-09	-0.0197183	0.646794	;
6.57e-09	-0.0202235	0.644123	;
6.58e-09	-0.0207449	0.641415	;
6.59e-09	-0.0212934	0.638705	;
6.6e-09	-0.0218401	0.636037	;
6.61e-09	-0.0223404	0.633413	;
6.62e-09	-0.0227909	0.630801	;
6.63e-09	-0.0232433	0.628189	;
6.64e-09	-0.0237391	0.625583	;
6.65e-09	-0.0242497	0.622986	;
6.66e-09	-0.0247147	0.620396	;
6.67e-09	-0.0251302	0.617829	;
6.68e-09	-0.0255531	0.6153	;
6.69e-09	-0.0260121	0.612787	;
6.7e-09	-0.0264682	0.61025	;
6.71e-09	-0.0268829	0.607702	;
6.72e-09	-0.0272794	0.605199	;
6.73e-09	-0.0276954	0.602749	;
6.74e-09	-0.0281172	0.600293	;
6.75e-09	-0.0285104	0.597798	;
6.76e-09	-0.0288861	0.595318	;
6.77e-09	-0.0292796	0.592902	;
6.78e-09	-0.0296817	0.590507	;
